Date,State/UnionTerritory,Cured,Deaths,Confirmed,Active_cases
2020-07-03,Telengana,9069.0,275.0,18570.0,9226.0
2020-07-03,Tripura,1146.0,1.0,1435.0,288.0
2020-07-03,Uttarakhand,2405.0,42.0,2984.0,537.0
2020-07-03,Uttar Pradesh,17221.0,735.0,24825.0,6869.0
2020-07-03,West Bengal,13037.0,699.0,19819.0,6083.0
2020-07-03,Cases being reassigned to states,0.0,0.0,6031.0,6031.0
2020-07-04,Andaman and Nicobar Islands,54.0,0.0,116.0,62.0
2020-07-04,Andhra Pradesh,7632.0,206.0,16934.0,9096.0
2020-07-04,Arunachal Pradesh,75.0,1.0,252.0,176.0
2020-07-04,Assam,6349.0,14.0,9673.0,3310.0
2020-07-04,Bihar,8214.0,80.0,10954.0,2660.0
2020-07-04,Chandigarh,393.0,6.0,457.0,58.0
2020-07-04,Chhattisgarh,2437.0,14.0,3065.0,614.0
2020-07-04,Dadra and Nagar Haveli and Daman and Diu,96.0,0.0,257.0,161.0
2020-07-04,Delhi,65624.0,2923.0,94695.0,26148.0
2020-07-04,Goa,734.0,4.0,1482.0,744.0
2020-07-04,Gujarat,24933.0,1904.0,34600.0,7763.0
2020-07-04,Haryana,11691.0,255.0,16003.0,4057.0
2020-07-04,Himachal Pradesh,667.0,10.0,1033.0,356.0
2020-07-04,Jammu and Kashmir,5075.0,119.0,8019.0,2825.0
2020-07-04,Jharkhand,2001.0,15.0,2695.0,679.0
2020-07-04,Karnataka,8805.0,293.0,19710.0,10612.0
2020-07-04,Kerala,2841.0,25.0,4964.0,2098.0
2020-07-04,Ladakh,777.0,1.0,1001.0,223.0
2020-07-04,Madhya Pradesh,11049.0,593.0,14297.0,2655.0
2020-07-04,Maharashtra,104687.0,8376.0,192990.0,79927.0
2020-07-04,Manipur,639.0,0.0,1316.0,677.0
2020-07-04,Meghalaya,43.0,1.0,62.0,18.0
2020-07-04,Mizoram,126.0,0.0,162.0,36.0
2020-07-04,Nagaland,228.0,0.0,539.0,311.0
2020-07-04,Odisha,5705.0,29.0,8106.0,2372.0
2020-07-04,Puducherry,331.0,12.0,802.0,459.0
2020-07-04,Punjab,4266.0,157.0,5937.0,1514.0
2020-07-04,Rajasthan,15281.0,440.0,19052.0,3331.0
2020-07-04,Sikkim,53.0,0.0,102.0,49.0
2020-07-04,Tamil Nadu,58378.0,1385.0,102721.0,42958.0
2020-07-04,Telengana,10195.0,283.0,20462.0,9984.0
2020-07-04,Tripura,1199.0,1.0,1525.0,325.0
2020-07-04,Uttarakhand,2481.0,42.0,3048.0,525.0
2020-07-04,Uttar Pradesh,17597.0,749.0,25797.0,7451.0
2020-07-04,West Bengal,13571.0,717.0,20488.0,6200.0
2020-07-04,Cases being reassigned to states,0.0,0.0,4999.0,4999.0
2020-07-05,Andaman and Nicobar Islands,66.0,0.0,119.0,53.0
2020-07-05,Andhra Pradesh,8008.0,218.0,17699.0,9473.0
2020-07-05,Arunachal Pradesh,76.0,1.0,259.0,182.0
2020-07-05,Assam,6657.0,14.0,10668.0,3997.0
2020-07-05,Bihar,8686.0,89.0,11700.0,2925.0
2020-07-05,Chandigarh,395.0,6.0,460.0,59.0
2020-07-05,Chhattisgarh,2549.0,14.0,3161.0,598.0
2020-07-05,Dadra and Nagar Haveli and Daman and Diu,96.0,0.0,271.0,175.0
2020-07-05,Delhi,68256.0,3004.0,97200.0,25940.0
2020-07-05,Goa,825.0,6.0,1684.0,853.0
2020-07-05,Gujarat,25406.0,1925.0,35312.0,7981.0
2020-07-05,Haryana,12257.0,260.0,16548.0,4031.0
2020-07-05,Himachal Pradesh,704.0,11.0,1046.0,331.0
2020-07-05,Jammu and Kashmir,5143.0,127.0,8246.0,2976.0
2020-07-05,Jharkhand,2035.0,17.0,2739.0,687.0
2020-07-05,Karnataka,9244.0,335.0,21549.0,11970.0
2020-07-05,Kerala,3048.0,25.0,5204.0,2131.0
2020-07-05,Ladakh,826.0,1.0,1005.0,178.0
2020-07-05,Madhya Pradesh,11234.0,598.0,14604.0,2772.0
2020-07-05,Maharashtra,108082.0,8671.0,200064.0,83311.0
2020-07-05,Manipur,667.0,0.0,1325.0,658.0
2020-07-05,Meghalaya,43.0,1.0,62.0,18.0
2020-07-05,Mizoram,130.0,0.0,164.0,34.0
2020-07-05,Nagaland,228.0,0.0,563.0,335.0
2020-07-05,Odisha,5934.0,34.0,8601.0,2633.0
2020-07-05,Puducherry,331.0,12.0,802.0,459.0
2020-07-05,Punjab,4306.0,162.0,6109.0,1641.0
2020-07-05,Rajasthan,15640.0,447.0,19532.0,3445.0
2020-07-05,Sikkim,58.0,0.0,103.0,45.0
2020-07-05,Tamil Nadu,60592.0,1450.0,107001.0,44959.0
2020-07-05,Telengana,11537.0,288.0,22312.0,10487.0
2020-07-05,Tripura,1202.0,1.0,1546.0,343.0
2020-07-05,Uttarakhand,2502.0,42.0,3093.0,549.0
2020-07-05,Uttar Pradesh,18154.0,773.0,26554.0,7627.0
2020-07-05,West Bengal,14166.0,736.0,21231.0,6329.0
2020-07-05,Cases being reassigned to states,0.0,0.0,4629.0,4629.0
2020-07-06,Andaman and Nicobar Islands,72.0,0.0,125.0,53.0
2020-07-06,Andhra Pradesh,8422.0,232.0,18697.0,10043.0
2020-07-06,Arunachal Pradesh,78.0,1.0,269.0,190.0
2020-07-06,Assam,7125.0,14.0,11388.0,4249.0
2020-07-06,Bihar,8765.0,95.0,11876.0,3016.0
2020-07-06,Chandigarh,395.0,6.0,466.0,65.0
2020-07-06,Chhattisgarh,2601.0,14.0,3207.0,592.0
2020-07-06,Dadra and Nagar Haveli and Daman and Diu,106.0,0.0,271.0,165.0
2020-07-06,Delhi,71339.0,3067.0,99444.0,25038.0
2020-07-06,Goa,936.0,7.0,1761.0,818.0
2020-07-06,Gujarat,25892.0,1943.0,36037.0,8202.0
2020-07-06,Haryana,12944.0,265.0,17005.0,3796.0
2020-07-06,Himachal Pradesh,737.0,11.0,1063.0,315.0
2020-07-06,Jammu and Kashmir,5255.0,132.0,8429.0,3042.0
2020-07-06,Jharkhand,2045.0,19.0,2781.0,717.0
2020-07-06,Karnataka,9847.0,372.0,23474.0,13255.0
2020-07-06,Kerala,3174.0,25.0,5429.0,2230.0
2020-07-06,Ladakh,826.0,1.0,1005.0,178.0
2020-07-06,Madhya Pradesh,11411.0,608.0,14930.0,2911.0
2020-07-06,Maharashtra,111740.0,8822.0,206619.0,86057.0
2020-07-06,Manipur,688.0,0.0,1366.0,678.0
2020-07-06,Meghalaya,43.0,1.0,62.0,18.0
2020-07-06,Mizoram,130.0,0.0,186.0,56.0
2020-07-06,Nagaland,231.0,0.0,590.0,359.0
2020-07-06,Odisha,6224.0,36.0,9070.0,2810.0
2020-07-06,Puducherry,331.0,12.0,802.0,459.0
2020-07-06,Punjab,4408.0,164.0,6283.0,1711.0
2020-07-06,Rajasthan,15928.0,456.0,20164.0,3780.0
2020-07-06,Sikkim,61.0,0.0,123.0,62.0
2020-07-06,Tamil Nadu,62778.0,1510.0,111151.0,46863.0
2020-07-06,Telengana,12703.0,295.0,23902.0,10904.0
2020-07-06,Tripura,1202.0,1.0,1568.0,365.0
2020-07-06,Uttarakhand,2524.0,42.0,3124.0,558.0
2020-07-06,Uttar Pradesh,18761.0,785.0,27707.0,8161.0
2020-07-06,West Bengal,14711.0,757.0,22126.0,6658.0
2020-07-06,Cases being reassigned to states,0.0,0.0,4913.0,4913.0
2020-07-07,Andaman and Nicobar Islands,74.0,0.0,141.0,67.0
2020-07-07,Andhra Pradesh,8920.0,239.0,20019.0,10860.0
2020-07-07,Arunachal Pradesh,92.0,2.0,270.0,176.0
2020-07-07,Assam,7882.0,14.0,12160.0,4264.0
2020-07-07,Bihar,8997.0,97.0,12125.0,3031.0
2020-07-07,Chandigarh,401.0,6.0,489.0,82.0
2020-07-07,Chhattisgarh,2667.0,14.0,3305.0,624.0
2020-07-07,Dadra and Nagar Haveli and Daman and Diu,114.0,0.0,297.0,183.0
2020-07-07,Delhi,72088.0,3115.0,100823.0,25620.0
2020-07-07,Goa,1061.0,7.0,1813.0,745.0
2020-07-07,Gujarat,26315.0,1960.0,36772.0,8497.0
2020-07-07,Haryana,13335.0,276.0,17504.0,3893.0
2020-07-07,Himachal Pradesh,763.0,11.0,1077.0,303.0
2020-07-07,Jammu and Kashmir,5318.0,138.0,8675.0,3219.0
2020-07-07,Jharkhand,2068.0,20.0,2847.0,759.0
2020-07-07,Karnataka,10527.0,401.0,25317.0,14389.0
2020-07-07,Kerala,3341.0,27.0,5622.0,2254.0
2020-07-07,Ladakh,836.0,1.0,1005.0,168.0
2020-07-07,Madhya Pradesh,11579.0,617.0,15284.0,3088.0
2020-07-07,Maharashtra,115262.0,9026.0,211987.0,87699.0
2020-07-07,Manipur,734.0,0.0,1390.0,656.0
2020-07-07,Meghalaya,43.0,1.0,80.0,36.0
2020-07-07,Mizoram,133.0,0.0,197.0,64.0
2020-07-07,Nagaland,243.0,0.0,625.0,382.0
2020-07-07,Odisha,6486.0,38.0,9526.0,3002.0
2020-07-07,Puducherry,331.0,12.0,802.0,459.0
2020-07-07,Punjab,4494.0,169.0,6491.0,1828.0
2020-07-07,Rajasthan,16278.0,461.0,20688.0,3949.0
2020-07-07,Sikkim,65.0,0.0,125.0,60.0
2020-07-07,Tamil Nadu,66571.0,1571.0,114978.0,46836.0
2020-07-07,Telengana,14781.0,306.0,25733.0,10646.0
2020-07-07,Tripura,1219.0,1.0,1680.0,460.0
2020-07-07,Uttarakhand,2586.0,42.0,3161.0,533.0
2020-07-07,Uttar Pradesh,19109.0,809.0,28636.0,8718.0
2020-07-07,West Bengal,15235.0,779.0,22987.0,6973.0
2020-07-07,Cases being reassigned to states,0.0,0.0,5034.0,5034.0
2020-07-08,Andaman and Nicobar Islands,75.0,0.0,147.0,72.0
2020-07-08,Andhra Pradesh,9745.0,252.0,21197.0,11200.0
2020-07-08,Arunachal Pradesh,105.0,2.0,276.0,169.0
2020-07-08,Assam,8329.0,14.0,12522.0,4179.0
2020-07-08,Bihar,9284.0,104.0,12570.0,3182.0
2020-07-08,Chandigarh,401.0,7.0,494.0,86.0
2020-07-08,Chhattisgarh,2751.0,14.0,3415.0,650.0
2020-07-08,Dadra and Nagar Haveli and Daman and Diu,183.0,0.0,405.0,222.0
2020-07-08,Delhi,74217.0,3165.0,102831.0,25449.0
2020-07-08,Goa,1156.0,8.0,1903.0,739.0
2020-07-08,Gujarat,26720.0,1977.0,37550.0,8853.0
2020-07-08,Haryana,13645.0,279.0,17999.0,4075.0
2020-07-08,Himachal Pradesh,790.0,11.0,1083.0,282.0
2020-07-08,Jammu and Kashmir,5399.0,143.0,8931.0,3389.0
2020-07-08,Jharkhand,2104.0,22.0,2996.0,870.0
2020-07-08,Karnataka,11098.0,416.0,26815.0,15301.0
2020-07-08,Kerala,3452.0,27.0,5894.0,2415.0
2020-07-08,Ladakh,836.0,1.0,1041.0,204.0
2020-07-08,Madhya Pradesh,11768.0,622.0,15627.0,3237.0
2020-07-08,Maharashtra,118558.0,9250.0,217121.0,89313.0
2020-07-08,Manipur,771.0,0.0,1430.0,659.0
2020-07-08,Meghalaya,43.0,1.0,80.0,36.0
2020-07-08,Mizoram,133.0,0.0,197.0,64.0
2020-07-08,Nagaland,243.0,0.0,625.0,382.0
2020-07-08,Odisha,6703.0,42.0,10097.0,3352.0
2020-07-08,Puducherry,434.0,14.0,930.0,482.0
2020-07-08,Punjab,4554.0,175.0,6749.0,2020.0
2020-07-08,Rajasthan,16575.0,472.0,21404.0,4357.0
2020-07-08,Sikkim,70.0,0.0,125.0,55.0
2020-07-08,Tamil Nadu,71116.0,1636.0,118594.0,45842.0
2020-07-08,Telengana,16287.0,313.0,27612.0,11012.0
2020-07-08,Tripura,1248.0,1.0,1704.0,455.0
2020-07-08,Uttarakhand,2621.0,43.0,3230.0,566.0
2020-07-08,Uttar Pradesh,19627.0,827.0,29968.0,9514.0
2020-07-08,West Bengal,15790.0,804.0,23837.0,7243.0
2020-07-08,Cases being reassigned to states,0.0,0.0,5018.0,5018.0
2020-07-09,Andaman and Nicobar Islands,77.0,0.0,149.0,72.0
2020-07-09,Andhra Pradesh,11101.0,264.0,22259.0,10894.0
2020-07-09,Arunachal Pradesh,109.0,2.0,287.0,176.0
2020-07-09,Assam,8729.0,16.0,13336.0,4591.0
2020-07-09,Bihar,9554.0,107.0,13189.0,3528.0
2020-07-09,Chandigarh,402.0,7.0,513.0,104.0
2020-07-09,Chhattisgarh,2835.0,14.0,3525.0,676.0
2020-07-09,Dadra and Nagar Haveli and Daman and Diu,184.0,0.0,408.0,224.0
2020-07-09,Delhi,78199.0,3213.0,104864.0,23452.0
2020-07-09,Goa,1207.0,8.0,2039.0,824.0
2020-07-09,Gujarat,27289.0,1993.0,38333.0,9051.0
2020-07-09,Haryana,14106.0,282.0,18690.0,4302.0
2020-07-09,Himachal Pradesh,833.0,11.0,1101.0,257.0
2020-07-09,Jammu and Kashmir,5567.0,149.0,9261.0,3545.0
2020-07-09,Jharkhand,2170.0,22.0,3096.0,904.0
2020-07-09,Karnataka,11876.0,470.0,28877.0,16531.0
2020-07-09,Kerala,3559.0,27.0,6195.0,2609.0
2020-07-09,Ladakh,836.0,1.0,1041.0,204.0
2020-07-09,Madhya Pradesh,11987.0,629.0,16036.0,3420.0
2020-07-09,Maharashtra,123192.0,9448.0,223724.0,91084.0
2020-07-09,Manipur,793.0,0.0,1435.0,642.0
2020-07-09,Meghalaya,43.0,1.0,80.0,36.0
2020-07-09,Mizoram,133.0,0.0,197.0,64.0
2020-07-09,Nagaland,304.0,0.0,657.0,353.0
2020-07-09,Odisha,7006.0,48.0,10624.0,3570.0
2020-07-09,Puducherry,480.0,14.0,1008.0,514.0
2020-07-09,Punjab,4828.0,178.0,6907.0,1901.0
2020-07-09,Rajasthan,16866.0,482.0,22063.0,4715.0
2020-07-09,Sikkim,71.0,0.0,133.0,62.0
2020-07-09,Tamil Nadu,74167.0,1700.0,122350.0,46483.0
2020-07-09,Telengana,17279.0,324.0,29536.0,11933.0
2020-07-09,Tripura,1324.0,1.0,1761.0,436.0
2020-07-09,Uttarakhand,2650.0,46.0,3258.0,562.0
2020-07-09,Uttar Pradesh,20331.0,845.0,31156.0,9980.0
2020-07-09,West Bengal,16291.0,827.0,24823.0,7705.0
2020-07-09,Cases being reassigned to states,0.0,0.0,4385.0,4385.0
2020-07-10,Andaman and Nicobar Islands,83.0,0.0,151.0,68.0
2020-07-10,Andhra Pradesh,12154.0,277.0,23814.0,11383.0
2020-07-10,Arunachal Pradesh,120.0,2.0,302.0,180.0
2020-07-10,Assam,8729.0,22.0,14032.0,5281.0
2020-07-10,Bihar,9816.0,115.0,13944.0,4013.0
2020-07-10,Chandigarh,403.0,7.0,523.0,113.0
2020-07-10,Chhattisgarh,2903.0,15.0,3675.0,757.0
2020-07-10,Dadra and Nagar Haveli and Daman and Diu,189.0,0.0,411.0,222.0
2020-07-10,Delhi,82226.0,3258.0,107051.0,21567.0
2020-07-10,Goa,1273.0,9.0,2151.0,869.0
2020-07-10,Gujarat,27718.0,2008.0,39194.0,9468.0
2020-07-10,Haryana,14510.0,287.0,19369.0,4572.0
2020-07-10,Himachal Pradesh,846.0,11.0,1140.0,283.0
2020-07-10,Jammu and Kashmir,5695.0,154.0,9501.0,3652.0
2020-07-10,Jharkhand,2208.0,23.0,3246.0,1015.0
2020-07-10,Karnataka,12833.0,486.0,31105.0,17786.0
2020-07-10,Kerala,3708.0,27.0,6534.0,2799.0
2020-07-10,Ladakh,915.0,1.0,1055.0,139.0
2020-07-10,Madhya Pradesh,12232.0,634.0,16341.0,3475.0
2020-07-10,Maharashtra,127259.0,9667.0,230599.0,93673.0
2020-07-10,Manipur,799.0,0.0,1450.0,651.0
2020-07-10,Meghalaya,66.0,2.0,113.0,45.0
2020-07-10,Mizoram,133.0,0.0,197.0,64.0
2020-07-10,Nagaland,304.0,0.0,673.0,369.0
2020-07-10,Odisha,7407.0,52.0,11201.0,3742.0
2020-07-10,Puducherry,584.0,14.0,1151.0,553.0
2020-07-10,Punjab,4945.0,183.0,7140.0,2012.0
2020-07-10,Rajasthan,17070.0,491.0,22563.0,5002.0
2020-07-10,Sikkim,72.0,0.0,134.0,62.0
2020-07-10,Tamil Nadu,78161.0,1765.0,126581.0,46655.0
2020-07-10,Telengana,18192.0,331.0,30946.0,12423.0
2020-07-10,Tripura,1338.0,1.0,1776.0,437.0
2020-07-10,Uttarakhand,2672.0,46.0,3305.0,587.0
2020-07-10,Uttar Pradesh,21127.0,862.0,32362.0,10373.0
2020-07-10,West Bengal,16826.0,854.0,25911.0,8231.0
2020-07-10,Cases being reassigned to states,0.0,0.0,4161.0,4161.0
2020-07-11,Andaman and Nicobar Islands,92.0,0.0,156.0,64.0
2020-07-11,Andhra Pradesh,13194.0,292.0,25422.0,11936.0
2020-07-11,Arunachal Pradesh,120.0,2.0,335.0,213.0
2020-07-11,Assam,9147.0,27.0,14600.0,5426.0
2020-07-11,Bihar,10109.0,119.0,14575.0,4347.0
2020-07-11,Chandigarh,408.0,7.0,539.0,124.0
2020-07-11,Chhattisgarh,3028.0,17.0,3767.0,722.0
2020-07-11,Dadra and Nagar Haveli and Daman and Diu,211.0,0.0,459.0,248.0
2020-07-11,Delhi,84694.0,3300.0,109140.0,21146.0
2020-07-11,Goa,1347.0,9.0,2251.0,895.0
2020-07-11,Gujarat,28147.0,2022.0,40069.0,9900.0
2020-07-11,Haryana,14904.0,290.0,19934.0,4740.0
2020-07-11,Himachal Pradesh,883.0,11.0,1171.0,277.0
2020-07-11,Jammu and Kashmir,5786.0,159.0,9888.0,3943.0
2020-07-11,Jharkhand,2224.0,23.0,3419.0,1172.0
2020-07-11,Karnataka,13836.0,543.0,33418.0,19039.0
2020-07-11,Kerala,3820.0,27.0,6950.0,3103.0
2020-07-11,Ladakh,917.0,1.0,1064.0,146.0
2020-07-11,Madhya Pradesh,12481.0,638.0,16657.0,3538.0
2020-07-11,Maharashtra,132625.0,9893.0,238461.0,95943.0
2020-07-11,Manipur,832.0,0.0,1582.0,750.0
2020-07-11,Meghalaya,66.0,2.0,207.0,139.0
2020-07-11,Mizoram,143.0,0.0,226.0,83.0
2020-07-11,Nagaland,304.0,0.0,732.0,428.0
2020-07-11,Odisha,7972.0,56.0,11956.0,3928.0
2020-07-11,Puducherry,637.0,17.0,1272.0,618.0
2020-07-11,Punjab,5017.0,187.0,7357.0,2153.0
2020-07-11,Rajasthan,17620.0,497.0,23174.0,5057.0
2020-07-11,Sikkim,80.0,0.0,134.0,54.0
2020-07-11,Tamil Nadu,82324.0,1829.0,130261.0,46108.0
2020-07-11,Telengana,19205.0,339.0,32224.0,12680.0
2020-07-11,Tripura,1372.0,1.0,1918.0,545.0
2020-07-11,Uttarakhand,2706.0,46.0,3373.0,621.0
2020-07-11,Uttar Pradesh,21787.0,889.0,33700.0,11024.0
2020-07-11,West Bengal,17348.0,880.0,27109.0,8881.0
2020-07-11,Cases being reassigned to states,0.0,0.0,3416.0,3416.0
2020-07-12,Andaman and Nicobar Islands,93.0,0.0,163.0,70.0
2020-07-12,Andhra Pradesh,14393.0,309.0,27235.0,12533.0
2020-07-12,Arunachal Pradesh,125.0,2.0,341.0,214.0
2020-07-12,Assam,9150.0,35.0,15536.0,6351.0
2020-07-12,Bihar,10685.0,131.0,15373.0,4557.0
2020-07-12,Chandigarh,413.0,7.0,555.0,135.0
2020-07-12,Chhattisgarh,3070.0,17.0,3897.0,810.0
2020-07-12,Dadra and Nagar Haveli and Daman and Diu,226.0,0.0,471.0,245.0
2020-07-12,Delhi,87692.0,3334.0,110921.0,19895.0
2020-07-12,Goa,1428.0,12.0,2368.0,928.0
2020-07-12,Gujarat,28649.0,2032.0,40941.0,10260.0
2020-07-12,Haryana,15394.0,297.0,20582.0,4891.0
2020-07-12,Himachal Pradesh,908.0,11.0,1182.0,263.0
2020-07-12,Jammu and Kashmir,5895.0,169.0,10156.0,4092.0
2020-07-12,Jharkhand,2243.0,23.0,3613.0,1347.0
2020-07-12,Karnataka,14716.0,613.0,36216.0,20887.0
2020-07-12,Kerala,3963.0,29.0,7438.0,3446.0
2020-07-12,Ladakh,928.0,1.0,1077.0,148.0
2020-07-12,Madhya Pradesh,12679.0,644.0,17201.0,3878.0
2020-07-12,Maharashtra,136985.0,10116.0,246600.0,99499.0
2020-07-12,Manipur,843.0,0.0,1593.0,750.0
2020-07-12,Meghalaya,66.0,2.0,207.0,139.0
2020-07-12,Mizoram,150.0,0.0,227.0,77.0
2020-07-12,Nagaland,313.0,0.0,748.0,435.0
2020-07-12,Odisha,8360.0,61.0,12526.0,4105.0
2020-07-12,Puducherry,690.0,18.0,1337.0,629.0
2020-07-12,Punjab,5040.0,195.0,7587.0,2352.0
2020-07-12,Rajasthan,17869.0,503.0,23748.0,5376.0
2020-07-12,Sikkim,80.0,0.0,151.0,71.0
2020-07-12,Tamil Nadu,85915.0,1898.0,134226.0,46413.0
2020-07-12,Telengana,20919.0,348.0,33402.0,12135.0
2020-07-12,Tripura,1375.0,2.0,1949.0,572.0
2020-07-12,Uttarakhand,2718.0,46.0,3417.0,653.0
2020-07-12,Uttar Pradesh,22689.0,913.0,35092.0,11490.0
2020-07-12,West Bengal,17959.0,906.0,28453.0,9588.0
2020-07-12,Cases being reassigned to states,0.0,0.0,3024.0,3024.0
2020-07-13,Andaman and Nicobar Islands,93.0,0.0,163.0,70.0
2020-07-13,Andhra Pradesh,15412.0,328.0,29168.0,13428.0
2020-07-13,Arunachal Pradesh,138.0,2.0,359.0,219.0
2020-07-13,Assam,10426.0,35.0,16071.0,5610.0
2020-07-13,Bihar,11498.0,143.0,16642.0,5001.0
2020-07-13,Chandigarh,417.0,8.0,559.0,134.0
2020-07-13,Chhattisgarh,3153.0,19.0,4059.0,887.0
2020-07-13,Dadra and Nagar Haveli and Daman and Diu,245.0,0.0,479.0,234.0
2020-07-13,Delhi,89968.0,3371.0,112494.0,19155.0
2020-07-13,Goa,1487.0,14.0,2453.0,952.0
2020-07-13,Gujarat,29162.0,2045.0,41820.0,10613.0
2020-07-13,Haryana,15983.0,301.0,21240.0,4956.0
2020-07-13,Himachal Pradesh,929.0,11.0,1213.0,273.0
2020-07-13,Jammu and Kashmir,5979.0,179.0,10513.0,4355.0
2020-07-13,Jharkhand,2308.0,30.0,3756.0,1418.0
2020-07-13,Karnataka,15409.0,684.0,38843.0,22750.0
2020-07-13,Kerala,4095.0,31.0,7873.0,3747.0
2020-07-13,Ladakh,928.0,1.0,1086.0,157.0
2020-07-13,Madhya Pradesh,12876.0,653.0,17632.0,4103.0
2020-07-13,Maharashtra,140325.0,10289.0,254427.0,103813.0
2020-07-13,Manipur,896.0,0.0,1609.0,713.0
2020-07-13,Meghalaya,66.0,2.0,306.0,238.0
2020-07-13,Mizoram,150.0,0.0,231.0,81.0
2020-07-13,Nagaland,327.0,0.0,774.0,447.0
2020-07-13,Odisha,8750.0,64.0,13121.0,4307.0
2020-07-13,Puducherry,739.0,18.0,1418.0,661.0
2020-07-13,Punjab,5392.0,199.0,7821.0,2230.0
2020-07-13,Rajasthan,18103.0,510.0,24392.0,5779.0
2020-07-13,Sikkim,81.0,0.0,153.0,72.0
2020-07-13,Tamil Nadu,89532.0,1966.0,138470.0,46972.0
2020-07-13,Telengana,22482.0,356.0,34671.0,11833.0
2020-07-13,Tripura,1421.0,2.0,2054.0,631.0
2020-07-13,Uttarakhand,2786.0,47.0,3537.0,704.0
2020-07-13,Uttar Pradesh,23334.0,934.0,36476.0,12208.0
2020-07-13,West Bengal,18581.0,932.0,30013.0,10500.0
2020-07-13,Cases being reassigned to states,0.0,0.0,2358.0,2358.0
2020-07-14,Andaman and Nicobar Islands,109.0,0.0,166.0,57.0
2020-07-14,Andhra Pradesh,16464.0,365.0,31103.0,14274.0
2020-07-14,Arunachal Pradesh,145.0,2.0,387.0,240.0
2020-07-14,Assam,10894.0,36.0,16806.0,5876.0
2020-07-14,Bihar,12317.0,160.0,17959.0,5482.0
2020-07-14,Chandigarh,423.0,8.0,588.0,157.0
2020-07-14,Chhattisgarh,3202.0,19.0,4217.0,996.0
2020-07-14,Dadra and Nagar Haveli and Daman and Diu,268.0,1.0,495.0,226.0
2020-07-14,Delhi,91312.0,3411.0,113740.0,19017.0
2020-07-14,Goa,1540.0,17.0,2583.0,1026.0
2020-07-14,Gujarat,29770.0,2055.0,42722.0,10897.0
2020-07-14,Haryana,16602.0,308.0,21894.0,4984.0
2020-07-14,Himachal Pradesh,940.0,11.0,1243.0,292.0
2020-07-14,Jammu and Kashmir,6095.0,187.0,10827.0,4545.0
2020-07-14,Jharkhand,2351.0,33.0,3898.0,1514.0
2020-07-14,Karnataka,16248.0,757.0,41581.0,24576.0
2020-07-14,Kerala,4257.0,33.0,8322.0,4032.0
2020-07-14,Ladakh,946.0,1.0,1093.0,146.0
2020-07-14,Madhya Pradesh,13208.0,663.0,18207.0,4336.0
2020-07-14,Maharashtra,144507.0,10482.0,260924.0,105935.0
2020-07-14,Manipur,970.0,0.0,1626.0,656.0
2020-07-14,Meghalaya,66.0,2.0,318.0,250.0
2020-07-14,Mizoram,151.0,0.0,233.0,82.0
2020-07-14,Nagaland,340.0,0.0,845.0,505.0
2020-07-14,Odisha,9255.0,70.0,13737.0,4412.0
2020-07-14,Puducherry,785.0,18.0,1468.0,665.0
2020-07-14,Punjab,5586.0,204.0,8178.0,2388.0
2020-07-14,Rajasthan,18630.0,525.0,24936.0,5781.0
2020-07-14,Sikkim,86.0,0.0,192.0,106.0
2020-07-14,Tamil Nadu,92567.0,2032.0,142798.0,48199.0
2020-07-14,Telengana,23679.0,365.0,36221.0,12177.0
2020-07-14,Tripura,1475.0,2.0,2080.0,603.0
2020-07-14,Uttarakhand,2856.0,49.0,3608.0,703.0
2020-07-14,Uttar Pradesh,24203.0,955.0,38130.0,12972.0
2020-07-14,West Bengal,19213.0,956.0,31448.0,11279.0
2020-07-14,Cases being reassigned to states,0.0,0.0,2179.0,2179.0
2020-07-15,Andaman and Nicobar Islands,109.0,0.0,166.0,57.0
2020-07-15,Andhra Pradesh,17467.0,408.0,33019.0,15144.0
2020-07-15,Arunachal Pradesh,153.0,3.0,462.0,306.0
2020-07-15,Assam,11416.0,40.0,17807.0,6351.0
2020-07-15,Bihar,12849.0,174.0,19284.0,6261.0
2020-07-15,Chandigarh,446.0,10.0,600.0,144.0
2020-07-15,Chhattisgarh,3275.0,20.0,4379.0,1084.0
2020-07-15,Dadra and Nagar Haveli and Daman and Diu,310.0,1.0,520.0,209.0
2020-07-15,Delhi,93236.0,3446.0,115346.0,18664.0
2020-07-15,Goa,1607.0,18.0,2753.0,1128.0
2020-07-15,Gujarat,30503.0,2069.0,43637.0,11065.0
2020-07-15,Haryana,17090.0,312.0,22628.0,5226.0
2020-07-15,Himachal Pradesh,951.0,11.0,1309.0,347.0
2020-07-15,Jammu and Kashmir,6223.0,195.0,11173.0,4755.0
2020-07-15,Jharkhand,2427.0,36.0,4091.0,1628.0
2020-07-15,Karnataka,17390.0,842.0,44077.0,25845.0
2020-07-15,Kerala,4438.0,34.0,8930.0,4458.0
2020-07-15,Ladakh,946.0,1.0,1093.0,146.0
2020-07-15,Madhya Pradesh,13575.0,673.0,19005.0,4757.0
2020-07-15,Maharashtra,149007.0,10695.0,267665.0,107963.0
2020-07-15,Manipur,970.0,0.0,1672.0,702.0
2020-07-15,Meghalaya,66.0,2.0,318.0,250.0
2020-07-15,Mizoram,159.0,0.0,238.0,79.0
2020-07-15,Nagaland,346.0,0.0,896.0,550.0
2020-07-15,Odisha,9864.0,74.0,14280.0,4342.0
2020-07-15,Puducherry,829.0,18.0,1531.0,684.0
